REP_PERIOD,FUND_TYP,COD_BUDGET,COD_INCO,NAME_INC,ZAT_AMT,PLANS_AMT,FAKT_AMT,CITY
2023-04-30,C,1356300000,22090500,Надходження сум реструктурованої заборгованості зі сплати державного мита,0,NA,40.26,Lviv
2023-04-30,T,1356300000,22090500,Надходження сум реструктурованої заборгованості зі сплати державного мита,0,0,40.26,Lviv
2023-04-30,C,1356300000,24060300,Інші надходження,24248200,NA,19498849.5,Lviv
2023-04-30,T,1356300000,24060300,Інші надходження,24248200,0,19498849.5,Lviv
2023-04-30,S,1356300000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,23177.79,Lviv
2023-04-30,T,1356300000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,23177.79,Lviv
2023-04-30,C,1356300000,24062200,"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу, відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок",5995700,NA,4378381.93,Lviv
2023-04-30,T,1356300000,24062200,"Кошти за шкоду, що заподіяна на земельних ділянках державної та комунальної власності, які не надані у користування та не передані у власність, внаслідок їх самовільного зайняття, використання не за цільовим призначенням, зняття ґрунтового покриву (родючого шару ґрунту) без спеціального дозволу, відшкодування збитків за погіршення якості ґрунтового покриву тощо та за неодержання доходів у зв'язку з тимчасовим невикористанням земельних ділянок",5995700,0,4378381.93,Lviv
2023-04-30,S,1356300000,24110700,"Плата за гарантії, надані Верховною Радою Автономної Республіки Крим, міськими та обласними радами",0,0,492,Lviv
2023-04-30,T,1356300000,24110700,"Плата за гарантії, надані Верховною Радою Автономної Республіки Крим, міськими та обласними радами",0,0,492,Lviv
2023-04-30,S,1356300000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,50438.63,Lviv
2023-04-30,T,1356300000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,50438.63,Lviv
2023-04-30,S,1356300000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,36000000,0,4849316.37,Lviv
2023-04-30,T,1356300000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,36000000,0,4849316.37,Lviv
2023-04-30,S,1356300000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",171707900,171653193.04,47910316.8,Lviv
2023-04-30,T,1356300000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",171707900,171653193.04,47910316.8,Lviv
2023-04-30,C,1356300000,11010100,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати",5127827400,NA,1803773936.64,Lviv
2023-04-30,T,1356300000,11010100,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати",5127827400,0,1803773936.64,Lviv
2023-04-30,C,1356300000,11010200,"Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами",2221976200,NA,601169235.15,Lviv
2023-04-30,T,1356300000,11010200,"Податок на доходи фізичних осіб з грошового забезпечення, грошових винагород та інших виплат, одержаних військовослужбовцями та особами рядового і начальницького складу, що сплачується податковими агентами",2221976200,0,601169235.15,Lviv
2023-04-30,C,1356300000,11010400,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж  заробітна плата",150000000,NA,74958746.17,Lviv
2023-04-30,T,1356300000,11010400,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку інших ніж  заробітна плата",150000000,0,74958746.17,Lviv
2023-04-30,C,1356300000,11010500,"Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування",110000000,NA,42562691.06,Lviv
2023-04-30,T,1356300000,11010500,"Податок на доходи фізичних осіб, що сплачується фізичними особами за результатами річного декларування",110000000,0,42562691.06,Lviv
2023-04-30,C,1356300000,11011200,Податок на доходи фізичних осіб із доходів спеціалістів резидента Дія Сіті,0,NA,417135.34,Lviv
2023-04-30,T,1356300000,11011200,Податок на доходи фізичних осіб із доходів спеціалістів резидента Дія Сіті,0,0,417135.34,Lviv
2023-04-30,C,1356300000,11011400,"Податок на доходи фізичних осіб у вигляді мінімального податкового зобов’язання, що підлягає сплаті фізичними особами, які здійснюють підприємницьку діяльність",0,NA,849.72,Lviv
2023-04-30,T,1356300000,11011400,"Податок на доходи фізичних осіб у вигляді мінімального податкового зобов’язання, що підлягає сплаті фізичними особами, які здійснюють підприємницьку діяльність",0,0,849.72,Lviv
2023-04-30,C,1356300000,11020200,Податок на прибуток підприємств та фінансових установ комунальної власності,5101000,NA,8981023.29,Lviv
2023-04-30,T,1356300000,11020200,Податок на прибуток підприємств та фінансових установ комунальної власності,5101000,0,8981023.29,Lviv
2023-04-30,C,1356300000,13010100,"Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування",0,NA,-2604.39,Lviv
2023-04-30,T,1356300000,13010100,"Рентна плата за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування",0,0,-2604.39,Lviv
2023-04-30,C,1356300000,13010200,"Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування)",838900,NA,35461.44,Lviv
2023-04-30,T,1356300000,13010200,"Рентна плата за спеціальне використання лісових ресурсів (крім рентної плати за спеціальне використання лісових ресурсів в частині деревини, заготовленої в порядку рубок головного користування)",838900,0,35461.44,Lviv
2023-04-30,C,1356300000,13020200,Рентна плата за спеціальне використання води водних об'єктів місцевого значення,0,NA,2487.41,Lviv
2023-04-30,T,1356300000,13020200,Рентна плата за спеціальне використання води водних об'єктів місцевого значення,0,0,2487.41,Lviv
2023-04-30,C,1356300000,13020400,Надходження рентної плати за спеціальне використання води від підприємств житлово-комунального господарства,0,NA,-250,Lviv
2023-04-30,T,1356300000,13020400,Надходження рентної плати за спеціальне використання води від підприємств житлово-комунального господарства,0,0,-250,Lviv
2023-04-30,C,1356300000,13030100,Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення,195500,NA,16459.22,Lviv
2023-04-30,T,1356300000,13030100,Рентна плата за користування надрами для видобування інших корисних копалин загальнодержавного значення,195500,0,16459.22,Lviv
2023-04-30,C,1356300000,14021900,Пальне,35600,NA,9191553.26,Lviv
2023-04-30,T,1356300000,14021900,Пальне,35600,0,9191553.26,Lviv
2023-04-30,C,1356300000,14031900,Пальне,400000,NA,46003797.73,Lviv
2023-04-30,T,1356300000,14031900,Пальне,400000,0,46003797.73,Lviv
2023-04-30,C,1356300000,14040100,"Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України",322780000,NA,144629948.81,Lviv
2023-04-30,T,1356300000,14040100,"Акцизний податок з реалізації виробниками та/або імпортерами, у тому числі в роздрібній торгівлі тютюнових виробів, тютюну та промислових замінників тютюну, рідин, що використовуються в електронних сигаретах, що оподатковується згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України",322780000,0,144629948.81,Lviv
2023-04-30,C,1356300000,14040200,"Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України)",119388600,NA,74854201.39,Lviv
2023-04-30,T,1356300000,14040200,"Акцизний податок з реалізації суб'єктами господарювання роздрібної торгівлі підакцизних товарів (крім тих, що оподатковуються згідно з підпунктом 213.1.14 пункту 213.1 статті 213 Податкового кодексу України)",119388600,0,74854201.39,Lviv
2023-04-30,C,1356300000,16012300,"Місцеві збори, нараховані до 1 січня 2011 року",0,NA,270,Lviv
2023-04-30,T,1356300000,16012300,"Місцеві збори, нараховані до 1 січня 2011 року",0,0,270,Lviv
2023-04-30,C,1356300000,18010100,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості",12800000,NA,5109492.74,Lviv
2023-04-30,T,1356300000,18010100,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів житлової нерухомості",12800000,0,5109492.74,Lviv
2023-04-30,C,1356300000,18010200,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості",23000000,NA,8962916.08,Lviv
2023-04-30,T,1356300000,18010200,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів житлової нерухомості",23000000,0,8962916.08,Lviv
2023-04-30,C,1356300000,18010300,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості",28900000,NA,11269687.21,Lviv
2023-04-30,T,1356300000,18010300,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений фізичними особами, які є власниками об'єктів нежитлової нерухомості",28900000,0,11269687.21,Lviv
2023-04-30,C,1356300000,18010400,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості",479202600,NA,187602804.42,Lviv
2023-04-30,T,1356300000,18010400,"Податок на нерухоме майно, відмінне від земельної ділянки, сплачений юридичними особами, які є власниками об'єктів нежитлової нерухомості",479202600,0,187602804.42,Lviv
2023-04-30,C,1356300000,18010500,Земельний податок з юридичних осіб,176200000,NA,62265308.18,Lviv
2023-04-30,T,1356300000,18010500,Земельний податок з юридичних осіб,176200000,0,62265308.18,Lviv
2023-04-30,C,1356300000,18010600,Орендна плата з юридичних осіб,419500000,NA,164831714.71,Lviv
2023-04-30,T,1356300000,18010600,Орендна плата з юридичних осіб,419500000,0,164831714.71,Lviv
2023-04-30,C,1356300000,18010700,Земельний податок з фізичних осіб,4091800,NA,2620596.45,Lviv
2023-04-30,T,1356300000,18010700,Земельний податок з фізичних осіб,4091800,0,2620596.45,Lviv
2023-04-30,C,1356300000,18010900,Орендна плата з фізичних осіб,30756900,NA,10440276.59,Lviv
2023-04-30,T,1356300000,18010900,Орендна плата з фізичних осіб,30756900,0,10440276.59,Lviv
2023-04-30,C,1356300000,18011000,Транспортний податок з фізичних осіб,500000,NA,357210.98,Lviv
2023-04-30,T,1356300000,18011000,Транспортний податок з фізичних осіб,500000,0,357210.98,Lviv
2023-04-30,C,1356300000,18011100,Транспортний податок з юридичних осіб,2367800,NA,1549057.97,Lviv
2023-04-30,T,1356300000,18011100,Транспортний податок з юридичних осіб,2367800,0,1549057.97,Lviv
2023-04-30,C,1356300000,18020100,"Збір за місця для паркування транспортних засобів, сплачений юридичними особами",25150000,NA,9338308.25,Lviv
2023-04-30,T,1356300000,18020100,"Збір за місця для паркування транспортних засобів, сплачений юридичними особами",25150000,0,9338308.25,Lviv
2023-04-30,C,1356300000,18020200,"Збір за місця для паркування транспортних засобів, сплачений фізичними особами",2723500,NA,874656.16,Lviv
2023-04-30,T,1356300000,18020200,"Збір за місця для паркування транспортних засобів, сплачений фізичними особами",2723500,0,874656.16,Lviv
2023-04-30,C,1356300000,18030100,"Туристичний збір, сплачений юридичними особами",14163000,NA,3586899.64,Lviv
2023-04-30,T,1356300000,18030100,"Туристичний збір, сплачений юридичними особами",14163000,0,3586899.64,Lviv
2023-04-30,C,1356300000,18030200,"Туристичний збір, сплачений фізичними особами",10929500,NA,3692892.5,Lviv
2023-04-30,T,1356300000,18030200,"Туристичний збір, сплачений фізичними особами",10929500,0,3692892.5,Lviv
2023-04-30,C,1356300000,18050300,Єдиний податок з юридичний осіб,429285000,NA,143046922.93,Lviv
2023-04-30,T,1356300000,18050300,Єдиний податок з юридичний осіб,429285000,0,143046922.93,Lviv
2023-05-31,C,26000000000,41036400,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей учасників бойових дій на території інших держав, визначених у абзаці першому пункту 1 статті 10 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", для осіб з інвалідністю І - ІІ групи з числа учасників бойових дій на території інших держав, інвалідність яких настала внаслідок поранення, контузії, каліцтва або захворювання, пов'язаних з перебуванням у цих державах, визначених пунктом 7 частини другої статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", та які потребують поліпшення житлових умов",0,NA,69859965,Kyiv
2023-05-31,T,26000000000,41036400,"Субвенція з державного бюджету місцевим бюджетам на виплату грошової компенсації за належні для отримання жилі приміщення для сімей учасників бойових дій на території інших держав, визначених у абзаці першому пункту 1 статті 10 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", для осіб з інвалідністю І - ІІ групи з числа учасників бойових дій на території інших держав, інвалідність яких настала внаслідок поранення, контузії, каліцтва або захворювання, пов'язаних з перебуванням у цих державах, визначених пунктом 7 частини другої статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"", та які потребують поліпшення житлових умов",0,0,69859965,Kyiv
2023-05-31,S,26000000000,41037300,"Субвенція з державного бюджету місцевим бюджетам на фінансове забезпечення будівництва, реконструкції, ремонту і утримання автомобільних доріг загального користування місцевого значення, вулиць і доріг комунальної власності у населених пунктах",1602299200,0,564902000,Kyiv
2023-05-31,T,26000000000,41037300,"Субвенція з державного бюджету місцевим бюджетам на фінансове забезпечення будівництва, реконструкції, ремонту і утримання автомобільних доріг загального користування місцевого значення, вулиць і доріг комунальної власності у населених пунктах",1602299200,0,564902000,Kyiv
2023-05-31,S,26000000000,42020500,"Гранти, що надійшли до місцевих бюджетів",19280465,0,0,Kyiv
2023-05-31,T,26000000000,42020500,"Гранти, що надійшли до місцевих бюджетів",19280465,0,0,Kyiv
2023-05-31,S,26000000000,50110000,"Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади",211250000,0,21592803.33,Kyiv
2023-05-31,T,26000000000,50110000,"Цільові фонди, утворені Верховною Радою Автономної Республіки Крим, органами місцевого самоврядування та місцевими органами виконавчої влади",211250000,0,21592803.33,Kyiv
2023-05-31,C,26000000000,22013200,Плата за ліцензії на право оптової торгівлі пальним,8833000,NA,2496745.9,Kyiv
2023-05-31,T,26000000000,22013200,Плата за ліцензії на право оптової торгівлі пальним,8833000,0,2496745.9,Kyiv
2023-05-31,C,26000000000,22013300,Плата за ліцензії на право роздрібної торгівлі пальним,684900,NA,232790,Kyiv
2023-05-31,T,26000000000,22013300,Плата за ліцензії на право роздрібної торгівлі пальним,684900,0,232790,Kyiv
2023-05-31,C,26000000000,22013400,Плата за ліцензії на право зберігання пального,524800,NA,282872.42,Kyiv
2023-05-31,T,26000000000,22013400,Плата за ліцензії на право зберігання пального,524800,0,282872.42,Kyiv
2023-05-31,C,26000000000,22020100,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у гральних закладах казино,0,NA,54000000,Kyiv
2023-05-31,T,26000000000,22020100,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у гральних закладах казино,0,0,54000000,Kyiv
2023-05-31,C,26000000000,22020400,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у залах гральних автоматів,0,NA,20000000,Kyiv
2023-05-31,T,26000000000,22020400,Плата за ліцензії на провадження діяльності з організації та проведення азартних ігор у залах гральних автоматів,0,0,20000000,Kyiv
2023-05-31,C,26000000000,22080400,"Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності",68200000,NA,16826379.93,Kyiv
2023-05-31,T,26000000000,22080400,"Надходження від орендної плати за користування майновим комплексом та іншим майном, що перебуває в комунальній власності",68200000,0,16826379.93,Kyiv
2023-05-31,C,26000000000,22090100,"Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування",7904100,NA,5051302.45,Kyiv
2023-05-31,T,26000000000,22090100,"Державне мито, що сплачується за місцем розгляду та оформлення документів, у тому числі за оформлення документів на спадщину і дарування",7904100,0,5051302.45,Kyiv
2023-05-31,C,26000000000,22090200,"Державне мито, не віднесене до інших категорій",167800,NA,-122730.27,Kyiv
2023-05-31,T,26000000000,22090200,"Державне мито, не віднесене до інших категорій",167800,0,-122730.27,Kyiv
2023-05-31,C,26000000000,22090300,"Державне мито за дії, пов'язані з одержанням патентів на об'єкти права інтелектуальної власності, підтриманням їх чинності та передаванням прав їхніми власниками",24574500,NA,6317965.19,Kyiv
2023-05-31,T,26000000000,22090300,"Державне мито за дії, пов'язані з одержанням патентів на об'єкти права інтелектуальної власності, підтриманням їх чинності та передаванням прав їхніми власниками",24574500,0,6317965.19,Kyiv
2023-05-31,C,26000000000,22090400,"Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України",2353600,NA,651067.26,Kyiv
2023-05-31,T,26000000000,22090400,"Державне мито, пов'язане з видачею та оформленням закордонних паспортів (посвідок) та паспортів громадян України",2353600,0,651067.26,Kyiv
2023-05-31,C,26000000000,24030000,"Надходження сум кредиторської та депонентської заборгованості підприємств, організацій та установ, щодо яких минув строк позовної давності",0,NA,2450,Kyiv
2023-05-31,T,26000000000,24030000,"Надходження сум кредиторської та депонентської заборгованості підприємств, організацій та установ, щодо яких минув строк позовної давності",0,0,2450,Kyiv
2023-05-31,C,26000000000,24060300,Інші надходження,100000,NA,17993043.95,Kyiv
2023-05-31,T,26000000000,24060300,Інші надходження,100000,0,17993043.95,Kyiv
2023-05-31,S,26000000000,24061600,Інші надходження до фондів охорони навколишнього природного середовища,0,0,1682313.58,Kyiv
2023-05-31,T,26000000000,24061600,Інші надходження до фондів охорони навколишнього природного середовища,0,0,1682313.58,Kyiv
2023-05-31,C,26000000000,24061900,"Кошти, отримані від надання учасниками процедури закупівлі/спрощеної закупівлі як забезпечення їх тендерної пропозиції/пропозиції учасника спрощеної закупівлі, які не підлягають поверненню цим учасникам",0,NA,14000,Kyiv
2023-05-31,T,26000000000,24061900,"Кошти, отримані від надання учасниками процедури закупівлі/спрощеної закупівлі як забезпечення їх тендерної пропозиції/пропозиції учасника спрощеної закупівлі, які не підлягають поверненню цим учасникам",0,0,14000,Kyiv
2023-05-31,C,26000000000,24062000,"Кошти, отримані від переможця процедури закупівлі/спрощеної закупівлі під час укладення договору про закупівлю як забезпечення виконання такого договору, які не підлягають поверненню учаснику",0,NA,-29283.4,Kyiv
2023-05-31,T,26000000000,24062000,"Кошти, отримані від переможця процедури закупівлі/спрощеної закупівлі під час укладення договору про закупівлю як забезпечення виконання такого договору, які не підлягають поверненню учаснику",0,0,-29283.4,Kyiv
2023-05-31,S,26000000000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,530781.55,Kyiv
2023-05-31,T,26000000000,24062100,"Грошові стягнення за шкоду, заподіяну порушенням законодавства про охорону навколишнього природного середовища внаслідок господарської та іншої діяльності",0,0,530781.55,Kyiv
2023-05-31,S,26000000000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,1753.28,Kyiv
2023-05-31,T,26000000000,24110900,"Відсотки за користування довгостроковим кредитом, що надається з місцевих бюджетів молодим сім'ям та одиноким молодим громадянам на будівництво (реконструкцію) та придбання житла",0,0,1753.28,Kyiv
2023-05-31,S,26000000000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,0,0,5959481.8,Kyiv
2023-05-31,T,26000000000,24170000,Надходження коштів пайової участі у розвитку інфраструктури населеного пункту,0,0,5959481.8,Kyiv
2023-05-31,S,26000000000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",1807448020,1802825807.54,561171033.35,Kyiv
2023-05-31,T,26000000000,25010000,"Надходження від плати за послуги, що надаються бюджетними установами згідно із законодавством",1807448020,1802825807.54,561171033.35,Kyiv
2023-05-31,S,26000000000,25020000,Інші джерела власних надходжень бюджетних установ,54440100,316016905.77,289491279.62,Kyiv
2023-05-31,T,26000000000,25020000,Інші джерела власних надходжень бюджетних установ,54440100,316016905.77,289491279.62,Kyiv
2023-05-31,C,26000000000,31010200,"Кошти від реалізації безхазяйного майна, знахідок, спадкового майна, майна, одержаного територіальною громадою в порядку спадкування чи дарування, а також валютні цінності і грошові кошти, власники яких невідомі",100000,NA,279740.26,Kyiv
2023-05-31,T,26000000000,31010200,"Кошти від реалізації безхазяйного майна, знахідок, спадкового майна, майна, одержаного територіальною громадою в порядку спадкування чи дарування, а також валютні цінності і грошові кошти, власники яких невідомі",100000,0,279740.26,Kyiv
2023-05-31,C,26000000000,31020000,Надходження коштів від Державного фонду дорогоцінних металів і дорогоцінного каміння,0,NA,215058.78,Kyiv
2023-05-31,T,26000000000,31020000,Надходження коштів від Державного фонду дорогоцінних металів і дорогоцінного каміння,0,0,215058.78,Kyiv
2023-05-31,S,26000000000,31030000,"Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності",80000000,0,14468549.24,Kyiv
2023-05-31,T,26000000000,31030000,"Кошти від відчуження майна, що належить Автономній Республіці Крим та майна, що перебуває в комунальній власності",80000000,0,14468549.24,Kyiv
2023-05-31,S,26000000000,33010100,"Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим",1000000000,0,39435600.75,Kyiv
2023-05-31,T,26000000000,33010100,"Кошти від продажу земельних ділянок несільськогосподарського призначення, що перебувають у державній або комунальній власності, та земельних ділянок, які знаходяться на території Автономної Республіки Крим",1000000000,0,39435600.75,Kyiv
2023-05-31,C,26000000000,41021000,Додаткова дотація з державного бюджету місцевим бюджетам на компенсацію втрат доходів місцевих бюджетів внаслідок наданих державою податкових пільг зі сплати земельного податку суб'єктам космічної діяльності та літакобудування,69570300,NA,17392600,Kyiv
2023-05-31,T,26000000000,41021000,Додаткова дотація з державного бюджету місцевим бюджетам на компенсацію втрат доходів місцевих бюджетів внаслідок наданих державою податкових пільг зі сплати земельного податку суб'єктам космічної діяльності та літакобудування,69570300,0,17392600,Kyiv
2023-05-31,C,26000000000,41032800,Субвенція з державного бюджету місцевим бюджетам на облаштування безпечних умов у закладах загальної середньої освіти,0,NA,32653600,Kyiv
2023-05-31,T,26000000000,41032800,Субвенція з державного бюджету місцевим бюджетам на облаштування безпечних умов у закладах загальної середньої освіти,0,0,32653600,Kyiv
2023-05-31,C,26000000000,41032900,Субвенція з державного бюджету місцевим бюджетам на виконання окремих заходів з реалізації соціального проекту «Активні парки – локації здорової України»,264800,NA,49100,Kyiv
2023-05-31,T,26000000000,41032900,Субвенція з державного бюджету місцевим бюджетам на виконання окремих заходів з реалізації соціального проекту «Активні парки – локації здорової України»,264800,0,49100,Kyiv
2023-05-31,C,26000000000,41033000,Субвенція з державного бюджету місцевим бюджетам на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я,146550100,NA,73465900,Kyiv
2023-05-31,T,26000000000,41033000,Субвенція з державного бюджету місцевим бюджетам на здійснення підтримки окремих закладів та заходів у системі охорони здоров'я,146550100,0,73465900,Kyiv
2023-05-31,C,26000000000,41033900,Освітня субвенція з державного бюджету місцевим бюджетам,5207934900,NA,2150142000,Kyiv
2023-05-31,T,26000000000,41033900,Освітня субвенція з державного бюджету місцевим бюджетам,5207934900,0,2150142000,Kyiv
2023-05-31,C,26000000000,41034400,"Субвенція з державного бюджету місцевим бюджетам на проектні, будівельно-ремонтні роботи, придбання житла та приміщень для розвитку сімейних та інших форм виховання, наближених до сімейних, підтримку малих групових будинків та забезпечення житлом дітей-сиріт, дітей, позбавлених батьківського піклування, осіб з їх числа",917900,NA,382500,Kyiv
2023-05-31,T,26000000000,41034400,"Субвенція з державного бюджету місцевим бюджетам на проектні, будівельно-ремонтні роботи, придбання житла та приміщень для розвитку сімейних та інших форм виховання, наближених до сімейних, підтримку малих групових будинків та забезпечення житлом дітей-сиріт, дітей, позбавлених батьківського піклування, осіб з їх числа",917900,0,382500,Kyiv
2023-05-31,C,26000000000,41035400,Субвенція з державного бюджету місцевим бюджетам на надання державної підтримки особам з особливими освітніми потребами,16891000,NA,7038600,Kyiv
2023-05-31,T,26000000000,41035400,Субвенція з державного бюджету місцевим бюджетам на надання державної підтримки особам з особливими освітніми потребами,16891000,0,7038600,Kyiv
2023-05-31,C,26000000000,41035600,"Субвенція з державного бюджету місцевим бюджетам на створення мережі спеціалізованих служб підтримки осіб, які постраждали від домашнього насильства та/або насильства за ознакою статі",13279200,NA,0,Kyiv
2023-05-31,T,26000000000,41035600,"Субвенція з державного бюджету місцевим бюджетам на створення мережі спеціалізованих служб підтримки осіб, які постраждали від домашнього насильства та/або насильства за ознакою статі",13279200,0,0,Kyiv
2023-05-31,C,26000000000,18010500,Земельний податок з юридичних осіб,2048195600,NA,675868294.85,Kyiv
2023-05-31,T,26000000000,18010500,Земельний податок з юридичних осіб,2048195600,0,675868294.85,Kyiv
2023-05-31,C,26000000000,18010600,Орендна плата з юридичних осіб,3046690900,NA,1279120573.41,Kyiv
2023-05-31,T,26000000000,18010600,Орендна плата з юридичних осіб,3046690900,0,1279120573.41,Kyiv
2023-05-31,C,26000000000,18010700,Земельний податок з фізичних осіб,15361600,NA,9565823.87,Kyiv
2023-05-31,T,26000000000,18010700,Земельний податок з фізичних осіб,15361600,0,9565823.87,Kyiv
2023-05-31,C,26000000000,18010900,Орендна плата з фізичних осіб,10240900,NA,9615335.08,Kyiv
2023-05-31,T,26000000000,18010900,Орендна плата з фізичних осіб,10240900,0,9615335.08,Kyiv
2023-05-31,C,26000000000,18011000,Транспортний податок з фізичних осіб,10067000,NA,9392132.38,Kyiv
